subsection_id,paper_rank,paper_id,pmid,pmcid,doi,title,source_format,hybrid_score,lexical_score,semantic_score,evidence_role_hint,selected_for_packet,selection_reason,top_chunk_uids
SUB010,9,pmid-37916958,37916958,PMC10850944,10.1158/2159-8290.CD-23-0704,Allosteric PI3Kα Inhibition Overcomes On-target Resistance to Orthosteric Inhibitors Mediated by Secondary PIK3CA Mutations.,pmc_xml,0.036995,284.085781,0.000000,global_primary_retrieved,1,top_ranked,pmid-37916958:CH0005;pmid-37916958:CH0013;pmid-37916958:CH0015
SUB010,10,pmid-38473737,38473737,PMC10931361,10.3390/ijms25052490,Real-World Data and Clinical Implications of Next-Generation Sequencing (NGS)-Based Analysis in Metastatic Breast Cancer Patients.,pmc_xml,0.034198,179.659012,0.674287,global_primary_retrieved,1,top_ranked,pmid-38473737:CH0022;pmid-38473737:CH0006
SUB010,11,pmid-36321996,36321996,PMC10011882,10.1158/1078-0432.CCR-22-2115,Biology and Targetability of the Extended Spectrum of PIK3CA Mutations Detected in Breast Carcinoma.,pmc_xml,0.033508,277.848528,0.000000,global_primary_retrieved,0,not_selected,pmid-36321996:CH0041;pmid-36321996:CH0040;pmid-36321996:CH0044
SUB010,12,pmid-36387506,36387506,PMC9650006,10.1016/j.heliyon.2022.e11396,Chip-based digital Polymerase Chain Reaction as quantitative technique for the detection of PIK3CA mutations in breast cancer patients.,pmc_xml,0.031972,86.208719,1.311781,global_primary_retrieved,0,not_selected,pmid-36387506:CH0021;pmid-36387506:CH0022;pmid-36387506:CH0025
SUB010,13,pmid-36579519,36579519,PMC9694420,10.3390/jpm12111793,PIK3CAMutations in Breast Cancer Subtypes Other Than HR-Positive/HER2-Negative.,pmc_xml,0.031958,273.869292,0.000000,global_primary_retrieved,0,not_selected,pmid-36579519:CH0002;pmid-36579519:CH0001;pmid-36579519:CH0025
SUB010,14,pmid-39935426,39935426,PMC11810462,10.20517/cdr.2024.169,Optimizing therapeutic approaches for HR+/HER2- advanced breast cancer: clinical perspectives on biomarkers and treatment strategies post-CDK4/6 inhibitor progression.,pmc_xml,0.031032,102.758687,1.228601,global_primary_retrieved,0,not_selected,pmid-39935426:CH0019;pmid-39935426:CH0009
SUB010,15,pmid-41681940,41681940,PMC12896634,10.3390/cancers18030468,Comparison Between Alpelisib Plus Endocrine Therapy and Everolimus Plus Endocrine Therapy After CDK4/6 Inhibitors Progression in Patients with PIK3CA-Mutant Metastatic Breast Cancer: A Single-Center Retrospective Study.,pmc_xml,0.029365,180.377978,0.628057,global_primary_retrieved,0,not_selected,pmid-41681940:CH0034;pmid-41681940:CH0037
SUB010,16,pmid-24249715,24249715,PMC3902650,10.1158/1535-7163.MCT-13-0518,Enhanced PI3K p110α signaling confers acquired lapatinib resistance that can be effectively reversed by a p110α-selective PI3K inhibitor.,pmc_xml,0.028601,178.414322,0.635411,global_primary_retrieved,0,not_selected,pmid-24249715:CH0031;pmid-24249715:CH0042;pmid-24249715:CH0002
SUB010,17,pmid-37101291,37101291,PMC10131374,10.1186/s13073-023-01181-8,"Multiple PIK3CA mutation clonality correlates with outcomes in taselisib + fulvestrant-treated ER+/HER2-, PIK3CA-mutated breast cancers.",pmc_xml,0.028209,266.529804,0.000000,global_primary_retrieved,0,not_selected,pmid-37101291:CH0028;pmid-37101291:CH0026;pmid-37101291:CH0027
SUB010,18,pmid-33976551,33976551,PMC8104980,10.2147/OTT.S298720,"Advances in Therapy for Hormone Receptor (HR)-Positive, Human Epidermal Growth Factor Receptor 2 (HER2)-Negative Advanced Breast Cancer Patients Who Have Experienced Progression After Treatment with CDK4/6 Inhibitors.",pmc_xml,0.027609,180.203186,0.615638,global_primary_retrieved,0,not_selected,pmid-33976551:CH0030;pmid-33976551:CH0028;pmid-33976551:CH0031
SUB010,19,pmid-28382169,28382169,PMC5381259,10.7150/thno.17830,Integration of Receptor Tyrosine Kinases Determines Sensitivity to PI3Kα-selective Inhibitors in Breast Cancer.,pmc_xml,0.027246,85.767609,0.000000,primary_for_subsection,1,stage4_primary_force_included,pmid-28382169:CH0034
SUB010,20,pmid-27048245,27048245,PMC4820873,10.1186/s13058-016-0697-1,Activation of IGF1R/p110β/AKT/mTOR confers resistance to α-specific PI3K inhibition.,pmc_xml,0.025371,175.774159,0.611856,global_primary_retrieved,0,not_selected,pmid-27048245:CH0038;pmid-27048245:CH0045
SUB010,21,pmid-29231907,29231907,PMC5742817,10.3390/cancers9120169,Activated HGF-c-Met Axis in Head and Neck Cancer.,pmc_xml,0.023513,187.245689,0.000000,global_primary_retrieved,0,not_selected,pmid-29231907:CH0011;pmid-29231907:CH0036
SUB010,22,pmid-41079023,41079023,PMC12514518,10.1016/j.eclinm.2025.103535,Efficacy and safety of systemic therapies following progression on CDK4/6 inhibitors in patients with HR+/HER2- metastatic breast cancer: a systematic review and network meta-analysis.,pmc_xml,0.022895,173.359963,0.611041,global_primary_retrieved,0,not_selected,pmid-41079023:CH0019;pmid-41079023:CH0043;pmid-41079023:CH0018
SUB010,23,pmid-34012367,34012367,PMC8114069,10.1159/000514794,First Experiences with Alpelisib in Clinical Routine: Case Reports from a German Breast Center.,pdf,0.021830,183.471773,0.000000,global_primary_retrieved,0,not_selected,pmid-34012367:CH0032;pmid-34012367:CH0025
SUB010,24,pmid-36428975,36428975,PMC9688837,10.3390/cells11223545,Analytical Performance of Next-Generation Sequencing and RT-PCR on Formalin-Fixed Paraffin-Embedded Tumor Tissues for PIK3CA Testing in HR+/HER2- Breast Cancer.,pmc_xml,0.021074,90.009929,0.641144,global_primary_retrieved,0,not_selected,pmid-36428975:CH0014;pmid-36428975:CH0012
SUB010,25,pmid-33575071,33575071,PMC7646628,10.6004/jadpro.2020.11.7.9,Alpelisib: A Novel Therapy for Patients With PIK3CA-Mutated Metastatic Breast Cancer.,pmc_xml,0.020076,181.657311,0.000000,global_primary_retrieved,0,not_selected,pmid-33575071:CH0035;pmid-33575071:CH0028
SUB010,26,pmid-33059733,33059733,PMC7559997,10.1186/s13046-020-01713-9,TAM family receptors in conjunction with MAPK signalling are involved in acquired resistance to PI3Kα inhibition in head and neck squamous cell carcinoma.,pmc_xml,0.020000,0.000000,0.000000,primary_for_subsection,1,stage4_primary_recall_added_no_query_hit,pmid-33059733:CH0001;pmid-33059733:CH0002;pmid-33059733:CH0003
SUB010,27,pmid-34020697,34020697,PMC8139055,10.1186/s13058-021-01433-8,Analysis of genomic and non-genomic signaling of estrogen receptor in PDX models of breast cancer treated with a combination of the PI3K inhibitor alpelisib (BYL719) and fulvestrant.,pmc_xml,0.020000,0.000000,0.000000,primary_for_subsection,1,stage4_primary_recall_added_no_query_hit,pmid-34020697:CH0001;pmid-34020697:CH0002;pmid-34020697:CH0003
SUB010,28,pmid-34067117,34067117,PMC8125641,10.3390/cancers13092250,IGF2 Mediates Resistance to Isoform-Selective-Inhibitors of the PI3K in HPV Positive Head and Neck Cancer.,pmc_xml,0.020000,0.000000,0.000000,primary_for_subsection,1,stage4_primary_recall_added_no_query_hit,pmid-34067117:CH0001;pmid-34067117:CH0002;pmid-34067117:CH0003
SUB010,29,pmid-37044095,37044095,PMC10140479,10.1016/j.xcrm.2023.101002,N-acetylcysteine overcomes NF1 loss-driven resistance to PI3Kα inhibition in breast cancer.,pmc_xml,0.020000,0.000000,0.000000,primary_for_subsection,1,stage4_primary_recall_added_no_query_hit,pmid-37044095:CH0001;pmid-37044095:CH0002;pmid-37044095:CH0003
SUB010,30,pmid-41143603,41143603,PMC12770939,10.1158/1078-0432.CCR-25-1459,PI3Kα Inhibitor and Degrader Inavolisib Can Co-opt FGFR2 to Enhance Responses in Patients with PIK3CA-Mutated Solid Tumors and in Preclinical Models.,pmc_xml,0.020000,0.000000,0.000000,primary_for_subsection,1,stage4_primary_recall_added_no_query_hit,pmid-41143603:CH0001;pmid-41143603:CH0002;pmid-41143603:CH0003
SUB010,31,pmid-32591580,32591580,PMC7319999,10.1038/s41598-020-67393-9,Real world data analysis of next generation sequencing and protein expression in metastatic breast cancer patients.,pmc_xml,0.018875,0.000000,1.252561,global_primary_retrieved,0,not_selected,pmid-32591580:CH0021;pmid-32591580:CH0022
SUB010,32,pmid-32817061,32817061,PMC7437706,10.1136/esmoopen-2020-000890,PIK3CA mutation inhibition in hormone receptor-positive breast cancer: time has come.,pmc_xml,0.016393,115.483870,0.000000,global_primary_retrieved,0,not_selected,pmid-32817061:CH0009
SUB010,33,pmid-25877889,25877889,PMC4433148,10.1126/scitranslmed.aaa4442,PI3K inhibition results in enhanced estrogen receptor function and dependence in hormone receptor-positive breast cancer.,pmc_xml,0.015816,173.978915,0.000000,global_primary_retrieved,0,not_selected,pmid-25877889:CH0006;pmid-25877889:CH0028
SUB010,34,pmid-33190190,33190190,PMC7854469,10.1007/s12325-020-01552-2,"Clinical Challenges in the Management of Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Metastatic Breast Cancer: A Literature Review.",pmc_xml,0.014992,0.000000,1.226510,global_primary_retrieved,0,not_selected,pmid-33190190:CH0090;pmid-33190190:CH0061
SUB010,35,pmid-35968355,35968355,PMC9360227,,PI3K inhibitors in trastuzumab-resistant HER2-positive breast cancer cells with PI3K pathway alterations.,pdf,0.014547,171.679215,0.000000,global_primary_retrieved,0,not_selected,pmid-35968355:CH0007;pmid-35968355:CH0025
SUB010,36,pmid-29895527,29895527,PMC7439002,10.1530/ERC-18-0159,The role of GSK3 and its reversal with GSK3 antagonism in everolimus resistance.,pmc_xml,0.012195,0.000000,0.646123,global_primary_retrieved,0,not_selected,pmid-29895527:CH0043
SUB010,37,pmid-41620612,41620612,PMC12964663,10.1186/s13058-025-02152-0,Sequential use of PI3K/AKT/mTOR pathway inhibitors alpelisib and everolimus in patients with hormone receptor-positive metastatic breast cancer.,pmc_xml,0.012048,94.013016,0.000000,global_primary_retrieved,0,not_selected,pmid-41620612:CH0035
SUB010,38,pmid-25873175,25873175,PMC4398915,10.1016/j.ccell.2015.03.010,AXL mediates resistance to PI3Kα inhibition by activating the EGFR/PKC/mTOR axis in head and neck and esophageal squamous cell carcinomas.,pmc_xml,0.011494,93.021606,0.000000,global_primary_retrieved,0,not_selected,pmid-25873175:CH0005
SUB010,39,pmid-33947692,33947692,PMC8282678,10.1158/1078-0432.CCR-21-0047,A Phase I Study of Alpelisib in Combination with Trastuzumab and LJM716 in Patients with PIK3CA-Mutated HER2-Positive Metastatic Breast Cancer.,pmc_xml,0.011111,92.424273,0.000000,global_primary_retrieved,0,not_selected,pmid-33947692:CH0023
SUB010,40,pmid-33024087,33024087,PMC7538592,10.1038/s41419-020-03037-0,CD44/HA signaling mediates acquired resistance to a PI3Kα inhibitor.,pmc_xml,0.010870,91.980581,0.000000,global_primary_retrieved,0,not_selected,pmid-33024087:CH0056
SUB010,41,pmid-39596311,39596311,PMC11594956,10.3390/ijms252212246,Molecular Analysis of PIK3CA in Metastatic Hormone Receptor-Positive Breast Cancer in Chile: Clinical and Pathological Insights.,pmc_xml,0.010000,0.000000,0.634729,global_primary_retrieved,0,not_selected,pmid-39596311:CH0018
SUB010,42,pmid-37553597,37553597,PMC10408073,10.1186/s12885-023-11243-0,BYL719 reverses gefitinib-resistance induced by PI3K/AKT activation in non-small cell lung cancer cells.,pmc_xml,0.009615,88.713728,0.000000,global_primary_retrieved,0,not_selected,pmid-37553597:CH0008
SUB010,43,pmid-36913051,36913051,PMC10147754,10.1007/s10549-023-06895-2,"Antitumor activity of the PI3K δ-sparing inhibitor MEN1611 in PIK3CA mutated, trastuzumab-resistant HER2 + breast cancer.",pmc_xml,0.009346,88.307537,0.000000,global_primary_retrieved,0,not_selected,pmid-36913051:CH0001
SUB010,44,pmid-36292649,36292649,PMC9601363,10.3390/genes13101763,Alpelisib Efficacy in Hormone Receptor-Positive HER2-Negative PIK3CA-Mutant Advanced Breast Cancer Post-Everolimus Treatment.,pmc_xml,0.009174,88.138613,0.000000,global_primary_retrieved,0,not_selected,pmid-36292649:CH0010
SUB010,45,pmid-42202490,42202490,PMC13235453,10.1016/j.esmoop.2026.107735,"Safety analyses of the INAVO120 randomised phase III trial of inavolisib or placebo with palbociclib-fulvestrant in patients with PIK3CA-mutated, hormone receptor-positive, HER2-negative, endocrine-resistant advanced breast cancer.",pmc_xml,0.008403,87.219726,0.000000,global_primary_retrieved,0,not_selected,pmid-42202490:CH0056
SUB010,46,pmid-40152314,40152314,PMC11950915,10.1093/oncolo/oyaf023,Dynamics of hyperglycemia of patients treated with alpelisib: exploratory interim analysis of ITACA trial.,pmc_xml,0.008264,87.159248,0.000000,global_primary_retrieved,0,not_selected,pmid-40152314:CH0023
SUB010,47,pmid-33168657,33168657,PMC8535764,10.1158/1078-0432.CCR-20-3652,"FDA Approval Summary: Alpelisib Plus Fulvestrant for Patients with HR-positive, HER2-negative, PIK3CA-mutated, Advanced or Metastatic Breast Cancer.",pmc_xml,0.008000,86.962232,0.000000,global_primary_retrieved,0,not_selected,pmid-33168657:CH0013
SUB010,48,pmid-41925922,41925922,PMC13046609,10.1007/s10549-026-07939-z,Alpelisib and Fulvestrant in PIK3CA-mutated hormone receptor-positive HER2-negative advanced breast cancer included in the German PRAEGNANT trial.,pmc_xml,0.007692,86.739994,0.000000,global_primary_retrieved,0,not_selected,pmid-41925922:CH0033
SUB010,49,pmid-31852484,31852484,PMC6921513,10.1186/s13058-019-1230-0,Elacestrant (RAD1901) exhibits anti-tumor activity in multiple ER+ breast cancer models resistant to CDK4/6 inhibitors.,pmc_xml,0.007634,86.664255,0.000000,global_primary_retrieved,0,not_selected,pmid-31852484:CH0003
SUB010,50,pmid-34754095,34754095,PMC8810831,10.1038/s41416-021-01601-9,Sensitive and robust liquid biopsy-based detection of PIK3CA mutations in hormone-receptor-positive metastatic breast cancer patients.,pdf,0.007519,0.000000,0.612240,global_primary_retrieved,0,not_selected,pmid-34754095:CH0028
SUB010,51,pmid-41976378,41976378,PMC13072385,10.3390/cancers18071156,"Impact of Time of Administration, Fasting, and a Low-Carbohydrate Diet on Alpelisib-Associated Hyperglycemia and Efficacy: A Pilot Randomized Controlled Phase IIb Trial.",pmc_xml,0.007299,85.800085,0.000000,global_primary_retrieved,0,not_selected,pmid-41976378:CH0017
SUB010,52,pmid-35075945,35075945,PMC8793384,10.1177/15347354211073163,Management of Phosphatidylinositol-3-Kinase Inhibitor-Associated Hyperglycemia.,pmc_xml,0.007143,85.684960,0.000000,global_primary_retrieved,0,not_selected,pmid-35075945:CH0036
SUB011,1,pmid-42351448,42351448,PMC13298351,10.3390/diagnostics16121790,"Post-CDK4/6 Inhibitor Therapeutic Approaches in Hormone Receptor-Positive, HER2-Negative Metastatic Breast Cancer: Current Evidence and Emerging Strategies-A Narrative Review.",pmc_xml,0.083897,336.596291,1.799381,global_primary_retrieved,1,top_ranked,pmid-42351448:CH0051;pmid-42351448:CH0041;pmid-42351448:CH0055
SUB011,2,pmid-32864625,32864625,PMC7450824,10.1038/s43018-020-0047-1,Alterations in PTEN and ESR1 promote clinical resistance to alpelisib plus aromatase inhibitors.,pmc_xml,0.064061,209.248828,1.760235,global_primary_retrieved,1,top_ranked,pmid-32864625:CH0036;pmid-32864625:CH0031;pmid-32864625:CH0039
SUB011,3,pmid-33976551,33976551,PMC8104980,10.2147/OTT.S298720,"Advances in Therapy for Hormone Receptor (HR)-Positive, Human Epidermal Growth Factor Receptor 2 (HER2)-Negative Advanced Breast Cancer Patients Who Have Experienced Progression After Treatment with CDK4/6 Inhibitors.",pmc_xml,0.051289,214.594592,1.164477,global_primary_retrieved,1,top_ranked,pmid-33976551:CH0028;pmid-33976551:CH0017;pmid-33976551:CH0029
SUB011,4,pmid-27604488,27604488,PMC5050154,10.1158/2159-8290.CD-16-0305,Systematic Functional Characterization of Resistance to PI3K Inhibition in Breast Cancer.,pmc_xml,0.047793,109.306210,1.745733,global_primary_retrieved,1,top_ranked,pmid-27604488:CH0064;pmid-27604488:CH0041;pmid-27604488:CH0066
SUB011,5,pmid-40454641,40454641,PMC13496148,10.1056/NEJMoa2501796,Overall Survival with Inavolisib in PIK3CA-Mutated Advanced Breast Cancer.,pmc_xml,0.047677,104.271859,1.732823,context_for_subsection,1,top_ranked,pmid-40454641:CH0027;pmid-40454641:CH0035;pmid-40454641:CH0034
SUB011,6,pmid-31852484,31852484,PMC6921513,10.1186/s13058-019-1230-0,Elacestrant (RAD1901) exhibits anti-tumor activity in multiple ER+ breast cancer models resistant to CDK4/6 inhibitors.,pmc_xml,0.045294,302.945785,0.578118,global_primary_retrieved,1,top_ranked,pmid-31852484:CH0030;pmid-31852484:CH0058;pmid-31852484:CH0007
SUB011,7,pmid-31859350,31859350,PMC6923785,10.1093/annonc/mdz280,Biomarkers of response and resistance to PI3K inhibitors in estrogen receptor-positive breast cancer patients and combination therapies involving PI3K inhibitors.,pmc_xml,0.045072,221.913150,1.101927,global_primary_retrieved,1,top_ranked,pmid-31859350:CH0031;pmid-31859350:CH0005;pmid-31859350:CH0016
SUB011,8,pmid-41925922,41925922,PMC13046609,10.1007/s10549-026-07939-z,Alpelisib and Fulvestrant in PIK3CA-mutated hormone receptor-positive HER2-negative advanced breast cancer included in the German PRAEGNANT trial.,pmc_xml,0.042700,207.953919,1.130040,context_for_subsection,1,top_ranked,pmid-41925922:CH0033;pmid-41925922:CH0032
SUB011,9,pmid-33947692,33947692,PMC8282678,10.1158/1078-0432.CCR-21-0047,A Phase I Study of Alpelisib in Combination with Trastuzumab and LJM716 in Patients with PIK3CA-Mutated HER2-Positive Metastatic Breast Cancer.,pmc_xml,0.041711,336.541612,0.000000,context_for_subsection,1,top_ranked,pmid-33947692:CH0034;pmid-33947692:CH0023;pmid-33947692:CH0009
SUB011,10,pmid-39839709,39839709,PMC11748133,10.1093/pcmedi/pbae034,"Cell-free tumor DNA analysis in advanced or metastatic breast cancer patients: mutation frequencies, testing intention, and clinical impact.",pmc_xml,0.041385,192.201067,1.160643,global_primary_retrieved,1,top_ranked,pmid-39839709:CH0010;pmid-39839709:CH0030;pmid-39839709:CH0009
SUB011,11,pmid-39070139,39070139,PMC11272611,10.3389/fonc.2024.1390452,"Phase Ib and pharmacokinetics study of alpelisib, a PIK3CA inhibitor, and capecitabine in patients with advanced solid tumors.",pmc_xml,0.036896,201.879702,0.596390,context_for_subsection,0,not_selected,pmid-39070139:CH0034;pmid-39070139:CH0006;pmid-39070139:CH0036
SUB011,12,pmid-42445743,42445743,PMC13361340,10.2147/DDDT.S611371,Precision Endocrine-Based Combinations After CDK4/6 Inhibitor Progression in HR-Positive Metastatic Breast Cancer.,pmc_xml,0.035959,100.808072,1.164309,global_primary_retrieved,0,not_selected,pmid-42445743:CH0005;pmid-42445743:CH0019;pmid-42445743:CH0016
SUB011,13,pmid-39935426,39935426,PMC11810462,10.20517/cdr.2024.169,Optimizing therapeutic approaches for HR+/HER2- advanced breast cancer: clinical perspectives on biomarkers and treatment strategies post-CDK4/6 inhibitor progression.,pmc_xml,0.035460,216.950693,0.551433,global_primary_retrieved,0,not_selected,pmid-39935426:CH0004;pmid-39935426:CH0019
SUB011,14,pmid-37623743,37623743,PMC10618743,10.1158/2159-8290.CD-23-0396,"STX-478, a Mutant-Selective, Allosteric PI3Kα Inhibitor Spares Metabolic Dysfunction and Improves Therapeutic Response in PI3Kα-Mutant Xenografts.",pmc_xml,0.034206,121.883411,1.122491,global_primary_retrieved,0,not_selected,pmid-37623743:CH0050;pmid-37623743:CH0040
SUB011,15,pmid-39236276,39236276,PMC11575912,10.1200/JCO.24.00110,"Phase I/Ib Trial of Inavolisib Plus Palbociclib and Endocrine Therapy for PIK3CA-Mutated, Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Advanced or Metastatic Breast Cancer.",pmc_xml,0.033928,304.205140,0.000000,context_for_subsection,0,not_selected,pmid-39236276:CH0026;pmid-39236276:CH0024;pmid-39236276:CH0009
SUB011,16,pmid-41079023,41079023,PMC12514518,10.1016/j.eclinm.2025.103535,Efficacy and safety of systemic therapies following progression on CDK4/6 inhibitors in patients with HR+/HER2- metastatic breast cancer: a systematic review and network meta-analysis.,pmc_xml,0.032626,0.000000,1.717507,global_primary_retrieved,0,not_selected,pmid-41079023:CH0008;pmid-41079023:CH0066;pmid-41079023:CH0062
SUB011,17,pmid-33575071,33575071,PMC7646628,10.6004/jadpro.2020.11.7.9,Alpelisib: A Novel Therapy for Patients With PIK3CA-Mutated Metastatic Breast Cancer.,pmc_xml,0.031864,297.833819,0.000000,global_primary_retrieved,0,not_selected,pmid-33575071:CH0028;pmid-33575071:CH0013;pmid-33575071:CH0035
SUB011,18,pmid-39851969,39851969,PMC11763720,10.3390/curroncol32010053,Systematic Review and Network Meta-Analysis on Treating Hormone Receptor-Positive Metastatic Breast Cancer After CDK4/6 Inhibitors.,pmc_xml,0.023026,98.964618,0.579648,global_primary_retrieved,0,not_selected,pmid-39851969:CH0018;pmid-39851969:CH0017
SUB011,19,pmid-40510030,40510030,PMC12159599,10.20517/cdr.2024.181,FGFR1 overexpression promotes resistance to PI3K inhibitor alpelisib in luminal breast cancer cells through receptor tyrosine kinase signaling-mediated activation of the estrogen receptor.,pmc_xml,0.020506,200.286376,0.000000,global_primary_retrieved,0,not_selected,pmid-40510030:CH0045;pmid-40510030:CH0033
SUB011,20,pmid-39539943,39539943,PMC11558728,10.1177/17588359241297101,Elacestrant plus alpelisib in an ESR1 and PIK3CA co-mutated and heavily pretreated metastatic breast cancer: the first case report for combination efficacy and safety.,pmc_xml,0.020351,200.421748,0.000000,global_primary_retrieved,0,not_selected,pmid-39539943:CH0006;pmid-39539943:CH0039
SUB011,21,pmid-32252811,32252811,PMC7137211,10.1186/s13058-020-01271-0,Everolimus versus alpelisib in advanced hormone receptor-positive HER2-negative breast cancer: targeting different nodes of the PI3K/AKT/mTORC1 pathway with different clinical implications.,pmc_xml,0.019645,93.611703,0.579574,global_primary_retrieved,0,not_selected,pmid-32252811:CH0026;pmid-32252811:CH0002
SUB011,22,pmid-40152314,40152314,PMC11950915,10.1093/oncolo/oyaf023,Dynamics of hyperglycemia of patients treated with alpelisib: exploratory interim analysis of ITACA trial.,pmc_xml,0.019005,194.797702,0.000000,global_primary_retrieved,0,not_selected,pmid-40152314:CH0023;pmid-40152314:CH0001
SUB011,23,pmid-34012367,34012367,PMC8114069,10.1159/000514794,First Experiences with Alpelisib in Clinical Routine: Case Reports from a German Breast Center.,pdf,0.018874,195.799323,0.000000,global_primary_retrieved,0,not_selected,pmid-34012367:CH0009;pmid-34012367:CH0005
SUB011,24,pmid-36579519,36579519,PMC9694420,10.3390/jpm12111793,PIK3CAMutations in Breast Cancer Subtypes Other Than HR-Positive/HER2-Negative.,pmc_xml,0.018623,193.927431,0.000000,global_primary_retrieved,0,not_selected,pmid-36579519:CH0041;pmid-36579519:CH0061
SUB011,25,pmid-27048245,27048245,PMC4820873,10.1186/s13058-016-0697-1,Activation of IGF1R/p110β/AKT/mTOR confers resistance to α-specific PI3K inhibition.,pmc_xml,0.018576,96.004164,0.568025,global_primary_retrieved,0,not_selected,pmid-27048245:CH0038
SUB011,26,pmid-37339176,37339176,PMC10543974,10.1158/0008-5472.CAN-23-0282,Tipifarnib Potentiates the Antitumor Effects of PI3Kα Inhibition in PIK3CA- and HRAS-Dysregulated HNSCC via Convergent Inhibition of mTOR Activity.,pmc_xml,0.017346,97.816749,0.556010,global_primary_retrieved,0,not_selected,pmid-37339176:CH0011;pmid-37339176:CH0040
SUB011,27,pmid-33520003,33520003,PMC7829038,10.1007/s12254-021-00674-9,ASCO 2020: highlights in breast cancer.,pmc_xml,0.017059,192.088119,0.000000,context_for_subsection,0,not_selected,pmid-33520003:CH0002;pmid-33520003:CH0004
SUB011,28,pmid-32817061,32817061,PMC7437706,10.1136/esmoopen-2020-000890,PIK3CA mutation inhibition in hormone receptor-positive breast cancer: time has come.,pmc_xml,0.015328,189.062079,0.000000,global_primary_retrieved,0,not_selected,pmid-32817061:CH0002;pmid-32817061:CH0012
SUB011,29,pmid-39217059,39217059,PMC11840667,10.1016/j.clbc.2024.08.001,A Phase I Trial of Alpelisib Combined With Capecitabine in Patients With HER2-Negative Metastatic Breast Cancer.,pmc_xml,0.015152,111.030349,0.000000,context_for_subsection,0,not_selected,pmid-39217059:CH0025
SUB011,30,pmid-37916956,37916956,PMC10850943,10.1158/2159-8290.CD-23-0944,"Discovery and Clinical Proof-of-Concept of RLY-2608, a First-in-Class Mutant-Selective Allosteric PI3Kα Inhibitor That Decouples Antitumor Activity from Hyperinsulinemia.",pmc_xml,0.012987,0.000000,0.581804,global_primary_retrieved,0,not_selected,pmid-37916956:CH0046
SUB011,31,pmid-42202490,42202490,PMC13235453,10.1016/j.esmoop.2026.107735,"Safety analyses of the INAVO120 randomised phase III trial of inavolisib or placebo with palbociclib-fulvestrant in patients with PIK3CA-mutated, hormone receptor-positive, HER2-negative, endocrine-resistant advanced breast cancer.",pmc_xml,0.012048,104.003402,0.000000,global_primary_retrieved,0,not_selected,pmid-42202490:CH0057
SUB011,32,pmid-37743730,37743730,PMC10863751,10.1002/cncr.34928,"Incidence, risk factors, and management of alpelisib-associated hyperglycemia in metastatic breast cancer.",pmc_xml,0.011905,102.788024,0.000000,context_for_subsection,0,not_selected,pmid-37743730:CH0037
SUB011,33,pmid-36913051,36913051,PMC10147754,10.1007/s10549-023-06895-2,"Antitumor activity of the PI3K δ-sparing inhibitor MEN1611 in PIK3CA mutated, trastuzumab-resistant HER2 + breast cancer.",pmc_xml,0.010417,98.617733,0.000000,global_primary_retrieved,0,not_selected,pmid-36913051:CH0040
SUB011,34,pmid-36367572,36367572,PMC10067656,10.1007/s00428-022-03445-x,Proficiency testing of PIK3CA mutations in HR+/HER2-breast cancer on liquid biopsy and tissue.,pmc_xml,0.010417,0.000000,0.569913,global_primary_retrieved,0,not_selected,pmid-36367572:CH0036
SUB011,35,pmid-38473737,38473737,PMC10931361,10.3390/ijms25052490,Real-World Data and Clinical Implications of Next-Generation Sequencing (NGS)-Based Analysis in Metastatic Breast Cancer Patients.,pmc_xml,0.010204,98.561435,0.000000,global_primary_retrieved,0,not_selected,pmid-38473737:CH0006
SUB011,36,pmid-33190190,33190190,PMC7854469,10.1007/s12325-020-01552-2,"Clinical Challenges in the Management of Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Metastatic Breast Cancer: A Literature Review.",pmc_xml,0.010204,0.000000,0.569021,global_primary_retrieved,0,not_selected,pmid-33190190:CH0090
SUB011,37,pmid-35181669,35181669,PMC8857304,10.1038/s41523-022-00382-5,PIK3CA co-occurring mutations and copy-number gain in hormone receptor positive and HER2 negative breast cancer.,pmc_xml,0.010101,98.359711,0.000000,global_primary_retrieved,0,not_selected,pmid-35181669:CH0025
SUB011,38,pmid-35968355,35968355,PMC9360227,,PI3K inhibitors in trastuzumab-resistant HER2-positive breast cancer cells with PI3K pathway alterations.,pdf,0.009524,97.931386,0.000000,global_primary_retrieved,0,not_selected,pmid-35968355:CH0026
SUB011,39,pmid-36428975,36428975,PMC9688837,10.3390/cells11223545,Analytical Performance of Next-Generation Sequencing and RT-PCR on Formalin-Fixed Paraffin-Embedded Tumor Tissues for PIK3CA Testing in HR+/HER2- Breast Cancer.,pmc_xml,0.009434,97.824428,0.000000,global_primary_retrieved,0,not_selected,pmid-36428975:CH0023
SUB011,40,pmid-29895527,29895527,PMC7439002,10.1530/ERC-18-0159,The role of GSK3 and its reversal with GSK3 antagonism in everolimus resistance.,pmc_xml,0.009091,0.000000,0.562684,global_primary_retrieved,0,not_selected,pmid-29895527:CH0057
